,Year,Site,Treatment,Plot,Quadrat,Species,Obs,Canopy_cover,Count,PFT
1566,2021,Mixed conifer meadow,W,9,1,BRPO,4,0.5,2,PG3
1567,2021,Mixed conifer meadow,W,9,2,BRPO,1,0.5,2,PG3
1568,2021,Mixed conifer meadow,W,9,2,BRPO,2,0.25,1,PG3
1569,2021,Mixed conifer meadow,W,11,1,BRPO,1,0.5,1,PG3
1570,2021,Mixed conifer meadow,W,11,1,BRPO,2,1,1,PG3
1571,2021,Mixed conifer meadow,W,11,2,BRPO,1,2,3,PG3
1572,2021,Mixed conifer meadow,W,11,2,BRPO,2,1,5,PG3
1573,2021,Mixed conifer meadow,W,11,2,BRPO,3,3,1,PG3
1574,2021,Mixed conifer meadow,W,11,2,BRPO,4,0.5,2,PG3
1575,2021,Mixed conifer meadow,W,11,2,BRPO,5,0.25,4,PG3
1576,2021,Mixed conifer meadow,W,11,2,BRPO,6,0.1,2,PG3
1577,2021,Mixed conifer meadow,C,1,1,CAGE,1,1,5,PG3
1578,2021,Mixed conifer meadow,C,1,1,CAGE,2,0.5,4,PG3
1579,2021,Mixed conifer meadow,C,1,1,CAGE,3,0.1,6,PG3
1580,2021,Mixed conifer meadow,C,1,2,CAGE,1,1,2,PG3
1581,2021,Mixed conifer meadow,C,1,2,CAGE,2,0.5,4,PG3
1582,2021,Mixed conifer meadow,D,2,1,CAGE,1,1,4,PG3
1583,2021,Mixed conifer meadow,D,2,1,CAGE,2,0.5,10,PG3
1584,2021,Mixed conifer meadow,D,2,1,CAGE,3,0.25,19,PG3
1585,2021,Mixed conifer meadow,D,2,1,CAGE,4,0.1,16,PG3
1586,2021,Mixed conifer meadow,D,2,2,CAGE,1,0.5,3,PG3
1587,2021,Mixed conifer meadow,D,2,2,CAGE,2,0.1,11,PG3
1588,2021,Mixed conifer meadow,D,2,2,CAGE,3,0.25,4,PG3
1589,2021,Mixed conifer meadow,C,3,1,CAGE,1,1,2,PG3
1590,2021,Mixed conifer meadow,C,3,1,CAGE,2,0.5,4,PG3
1591,2021,Mixed conifer meadow,C,3,1,CAGE,3,0.25,7,PG3
1592,2021,Mixed conifer meadow,C,3,1,CAGE,4,0.1,4,PG3
1593,2021,Mixed conifer meadow,C,3,2,CAGE,1,0.25,2,PG3
1594,2021,Mixed conifer meadow,C,3,2,CAGE,2,0.1,6,PG3
1595,2021,Mixed conifer meadow,W,4,1,CAGE,1,0.1,8,PG3
1596,2021,Mixed conifer meadow,W,4,1,CAGE,2,0.05,2,PG3
1597,2021,Mixed conifer meadow,W,4,2,CAGE,1,0.05,3,PG3
1598,2021,Mixed conifer meadow,D,5,1,CAGE,1,0.5,3,PG3
1599,2021,Mixed conifer meadow,D,5,1,CAGE,2,0.25,2,PG3
1600,2021,Mixed conifer meadow,D,5,1,CAGE,3,0.1,9,PG3
1601,2021,Mixed conifer meadow,D,5,1,CAGE,4,0.05,3,PG3
1602,2021,Mixed conifer meadow,D,5,2,CAGE,1,1,6,PG3
1603,2021,Mixed conifer meadow,D,5,2,CAGE,2,0.5,15,PG3
1604,2021,Mixed conifer meadow,D,5,2,CAGE,3,0.25,8,PG3
1605,2021,Mixed conifer meadow,D,5,2,CAGE,4,0.1,10,PG3
1606,2021,Mixed conifer meadow,D,8,1,CAGE,1,2,2,PG3
1607,2021,Mixed conifer meadow,D,8,1,CAGE,2,0.5,3,PG3
1608,2021,Mixed conifer meadow,D,8,1,CAGE,3,0.1,3,PG3
1609,2021,Mixed conifer meadow,D,8,1,CAGE,4,1,1,PG3
1610,2021,Mixed conifer meadow,D,8,2,CAGE,1,3,1,PG3
1611,2021,Mixed conifer meadow,D,8,2,CAGE,2,2.5,1,PG3
1612,2021,Mixed conifer meadow,D,8,2,CAGE,3,1,1,PG3
1613,2021,Mixed conifer meadow,D,8,2,CAGE,4,4,2,PG3
1614,2021,Mixed conifer meadow,D,8,2,CAGE,5,0.1,6,PG3
1615,2021,Mixed conifer meadow,W,9,2,CAGE,1,0.1,7,PG3
1616,2021,Mixed conifer meadow,W,9,2,CAGE,2,0.5,2,PG3
1617,2021,Mixed conifer meadow,W,9,2,CAGE,3,0.25,2,PG3
1618,2021,Mixed conifer meadow,D,10,2,CAGE,1,1,1,PG3
1619,2021,Mixed conifer meadow,D,10,2,CAGE,2,0.5,2,PG3
1620,2021,Mixed conifer meadow,D,10,2,CAGE,3,0.1,3,PG3
1621,2021,Mixed conifer meadow,W,11,1,CAGE,1,0.1,5,PG3
1622,2021,Mixed conifer meadow,W,11,2,CAGE,1,0.05,9,PG3
1623,2021,Mixed conifer meadow,W,11,2,CAGE,2,1,1,PG3
1624,2021,Mixed conifer meadow,W,11,2,CAGE,3,0.1,2,PG3
1625,2021,Mixed conifer meadow,C,12,1,CAGE,1,0.25,3,PG3
1626,2021,Mixed conifer meadow,C,12,1,CAGE,2,0.1,4,PG3
1627,2021,Mixed conifer meadow,C,12,2,CAGE,1,0.5,2,PG3
1628,2021,Mixed conifer meadow,C,12,2,CAGE,2,0.25,3,PG3
1629,2021,Mixed conifer meadow,C,12,2,CAGE,3,0.1,4,PG3
1630,2021,Mixed conifer meadow,C,12,2,CAGE,4,0.05,16,PG3
1631,2021,Mixed conifer meadow,C,1,1,CAPA,1,0.25,6,PF
1632,2021,Mixed conifer meadow,C,1,1,CAPA,2,0.5,4,PF
1633,2021,Mixed conifer meadow,C,1,1,CAPA,3,0.1,4,PF
1634,2021,Mixed conifer meadow,C,1,1,CAPA,4,0.05,8,PF
1635,2021,Mixed conifer meadow,C,1,2,CAPA,1,1,1,PF
1636,2021,Mixed conifer meadow,C,1,2,CAPA,2,0.5,4,PF
1637,2021,Mixed conifer meadow,C,1,2,CAPA,3,0.25,15,PF
1638,2021,Mixed conifer meadow,C,1,2,CAPA,4,0.1,14,PF
1639,2021,Mixed conifer meadow,C,1,2,CAPA,5,0.05,12,PF
1640,2021,Mixed conifer meadow,D,2,1,CAPA,1,0.5,2,PF
1641,2021,Mixed conifer meadow,D,2,1,CAPA,2,0.25,4,PF
1642,2021,Mixed conifer meadow,D,2,1,CAPA,3,0.1,4,PF
1643,2021,Mixed conifer meadow,D,2,1,CAPA,4,0.05,2,PF
1644,2021,Mixed conifer meadow,D,2,2,CAPA,1,0.1,4,PF
1645,2021,Mixed conifer meadow,D,2,2,CAPA,2,0.05,4,PF
1646,2021,Mixed conifer meadow,C,3,1,CAPA,1,0.05,4,PF
1647,2021,Mixed conifer meadow,C,3,2,CAPA,1,0.1,2,PF
1648,2021,Mixed conifer meadow,C,3,2,CAPA,2,0.05,10,PF
1649,2021,Mixed conifer meadow,W,4,2,CAPA,1,0.25,3,PF
1650,2021,Mixed conifer meadow,W,4,2,CAPA,2,0.1,12,PF
1651,2021,Mixed conifer meadow,W,4,2,CAPA,3,0.5,1,PF
1652,2021,Mixed conifer meadow,W,6,1,CAPA,1,0.1,2,PF
1653,2021,Mixed conifer meadow,W,6,1,CAPA,2,0.05,5,PF
1654,2021,Mixed conifer meadow,C,7,1,CAPA,1,0.05,2,PF
1655,2021,Mixed conifer meadow,C,3,1,CIWH,1,1.5,1,PF
1656,2021,Mixed conifer meadow,C,3,1,CIWH,2,1,1,PF
1657,2021,Mixed conifer meadow,C,3,2,CIWH,1,4,1,PF
1658,2021,Mixed conifer meadow,C,3,2,CIWH,2,0.5,1,PF
1659,2021,Mixed conifer meadow,C,1,1,ELEL,1,0.5,2,PG3
1660,2021,Mixed conifer meadow,C,1,1,ELEL,2,0.25,2,PG3
1661,2021,Mixed conifer meadow,C,1,2,ELEL,1,2,1,PG3
1662,2021,Mixed conifer meadow,C,1,2,ELEL,2,0.5,2,PG3
1663,2021,Mixed conifer meadow,D,2,1,ELEL,1,0.5,2,PG3
1664,2021,Mixed conifer meadow,D,2,1,ELEL,2,0.25,1,PG3
1665,2021,Mixed conifer meadow,D,2,2,ELEL,1,1,1,PG3
1666,2021,Mixed conifer meadow,D,2,2,ELEL,2,0.5,1,PG3
1667,2021,Mixed conifer meadow,C,3,1,ELEL,1,0.5,1,PG3
1668,2021,Mixed conifer meadow,C,3,2,ELEL,1,1,1,PG3
1669,2021,Mixed conifer meadow,W,4,1,ELEL,1,0.25,2,PG3
1670,2021,Mixed conifer meadow,W,4,1,ELEL,2,0.5,1,PG3
1671,2021,Mixed conifer meadow,D,5,1,ELEL,1,0.5,1,PG3
1672,2021,Mixed conifer meadow,D,5,1,ELEL,2,0.25,3,PG3
1673,2021,Mixed conifer meadow,D,5,2,ELEL,1,0.5,5,PG3
1674,2021,Mixed conifer meadow,D,5,2,ELEL,2,1.5,1,PG3
1675,2021,Mixed conifer meadow,D,5,2,ELEL,3,0.25,2,PG3
1676,2021,Mixed conifer meadow,W,6,2,ELEL,1,2,1,PG3
1677,2021,Mixed conifer meadow,C,7,1,ELEL,1,4,2,PG3
1678,2021,Mixed conifer meadow,C,7,1,ELEL,2,3,1,PG3
1679,2021,Mixed conifer meadow,C,7,1,ELEL,3,2,2,PG3
1680,2021,Mixed conifer meadow,C,7,1,ELEL,4,1,4,PG3
1681,2021,Mixed conifer meadow,C,7,1,ELEL,5,0.5,3,PG3
1682,2021,Mixed conifer meadow,C,7,2,ELEL,1,3,3,PG3
1683,2021,Mixed conifer meadow,C,7,2,ELEL,2,2,2,PG3
1684,2021,Mixed conifer meadow,C,7,2,ELEL,3,1,1,PG3
1685,2021,Mixed conifer meadow,C,7,2,ELEL,4,0.5,2,PG3
1686,2021,Mixed conifer meadow,D,8,1,ELEL,1,7,1,PG3
1687,2021,Mixed conifer meadow,D,8,1,ELEL,2,0.5,2,PG3
1688,2021,Mixed conifer meadow,D,8,1,ELEL,3,0.25,3,PG3
1689,2021,Mixed conifer meadow,D,8,2,ELEL,1,2,1,PG3
1690,2021,Mixed conifer meadow,D,8,2,ELEL,2,4,1,PG3
1691,2021,Mixed conifer meadow,D,8,2,ELEL,3,0.25,2,PG3
1692,2021,Mixed conifer meadow,D,8,2,ELEL,4,0.5,1,PG3
1693,2021,Mixed conifer meadow,W,9,1,ELEL,1,0.25,1,PG3
1694,2021,Mixed conifer meadow,W,9,1,ELEL,2,0.1,1,PG3
1695,2021,Mixed conifer meadow,W,9,2,ELEL,1,3,1,PG3
1696,2021,Mixed conifer meadow,W,9,2,ELEL,2,1,2,PG3
1697,2021,Mixed conifer meadow,W,9,2,ELEL,3,0.5,3,PG3
1698,2021,Mixed conifer meadow,D,10,1,ELEL,1,2,1,PG3
1699,2021,Mixed conifer meadow,D,10,1,ELEL,2,0.5,3,PG3
1700,2021,Mixed conifer meadow,D,10,1,ELEL,3,1,1,PG3
1701,2021,Mixed conifer meadow,D,10,2,ELEL,1,1,3,PG3
1702,2021,Mixed conifer meadow,D,10,2,ELEL,2,0.5,1,PG3
1703,2021,Mixed conifer meadow,D,10,2,ELEL,3,0.1,3,PG3
1704,2021,Mixed conifer meadow,W,11,1,ELEL,1,2,1,PG3
1705,2021,Mixed conifer meadow,W,11,2,ELEL,1,4,1,PG3
1706,2021,Mixed conifer meadow,W,11,2,ELEL,2,0.5,1,PG3
1707,2021,Mixed conifer meadow,C,12,1,ELEL,1,0.5,1,PG3
1708,2021,Mixed conifer meadow,C,12,1,ELEL,2,1,1,PG3
1709,2021,Mixed conifer meadow,C,12,1,ELEL,3,0.25,2,PG3
1710,2021,Mixed conifer meadow,C,12,2,ELEL,1,1,2,PG3
1711,2021,Mixed conifer meadow,C,12,2,ELEL,2,0.5,3,PG3
1712,2021,Mixed conifer meadow,C,12,2,ELEL,3,0.25,2,PG3
1713,2021,Mixed conifer meadow,C,1,1,ERFL,1,0.05,13,A
1714,2021,Mixed conifer meadow,C,1,1,ERFL,2,0.01,16,A
1715,2021,Mixed conifer meadow,C,1,1,ERFL,3,0.1,1,A
1716,2021,Mixed conifer meadow,D,2,1,ERFL,1,0.1,1,A
1717,2021,Mixed conifer meadow,D,2,1,ERFL,2,0.05,4,A
1718,2021,Mixed conifer meadow,C,3,2,ERFL,1,0.1,1,A
1719,2021,Mixed conifer meadow,C,3,2,ERFL,2,0.05,2,A
1720,2021,Mixed conifer meadow,W,4,1,ERFL,1,0.1,3,A
1721,2021,Mixed conifer meadow,W,4,2,ERFL,1,0.05,3,A
1722,2021,Mixed conifer meadow,W,4,2,ERFL,2,0.1,1,A
1723,2021,Mixed conifer meadow,W,4,2,ERFL,3,0.01,5,A
1724,2021,Mixed conifer meadow,W,6,2,ERFL,1,0.01,3,A
1725,2021,Mixed conifer meadow,D,8,1,ERFL,1,1,2,A
1726,2021,Mixed conifer meadow,D,8,1,ERFL,2,0.5,5,A
1727,2021,Mixed conifer meadow,D,8,1,ERFL,3,0.25,7,A
1728,2021,Mixed conifer meadow,D,8,2,ERFL,1,1,6,A
1729,2021,Mixed conifer meadow,D,8,2,ERFL,2,0.5,5,A
1730,2021,Mixed conifer meadow,D,8,2,ERFL,3,0.25,4,A
1731,2021,Mixed conifer meadow,W,9,1,ERFL,1,0.1,1,A
1732,2021,Mixed conifer meadow,W,9,1,ERFL,2,0.05,5,A
1733,2021,Mixed conifer meadow,W,9,1,ERFL,3,0.01,2,A
1734,2021,Mixed conifer meadow,W,9,2,ERFL,1,0.01,3,A
1735,2021,Mixed conifer meadow,C,1,1,ERFO,1,0.1,14,PF
1736,2021,Mixed conifer meadow,C,1,1,ERFO,2,0.05,9,PF
1737,2021,Mixed conifer meadow,C,1,2,ERFO,1,0.1,3,PF
1738,2021,Mixed conifer meadow,C,1,2,ERFO,2,0.05,4,PF
1739,2021,Mixed conifer meadow,C,1,2,ERFO,3,0.01,3,PF
1740,2021,Mixed conifer meadow,D,2,2,ERFO,1,0.5,6,PF
1741,2021,Mixed conifer meadow,D,2,2,ERFO,2,0.1,6,PF
1742,2021,Mixed conifer meadow,C,3,1,ERFO,1,0.5,1,PF
1743,2021,Mixed conifer meadow,C,3,1,ERFO,2,0.25,2,PF
1744,2021,Mixed conifer meadow,W,4,1,ERFO,1,0.5,1,PF
1745,2021,Mixed conifer meadow,W,4,1,ERFO,2,0.1,4,PF
1746,2021,Mixed conifer meadow,W,4,2,ERFO,1,0.1,2,PF
1747,2021,Mixed conifer meadow,W,6,1,ERFO,1,0.5,3,PF
1748,2021,Mixed conifer meadow,W,6,1,ERFO,2,0.25,1,PF
1749,2021,Mixed conifer meadow,W,6,1,ERFO,3,0.1,4,PF
1750,2021,Mixed conifer meadow,D,8,1,ERFO,1,1,1,PF
1751,2021,Mixed conifer meadow,D,8,1,ERFO,2,0.5,3,PF
1752,2021,Mixed conifer meadow,C,12,1,ERFO,1,0.25,1,PF
1753,2021,Mixed conifer meadow,C,12,2,ERFO,1,0.5,2,PF
1754,2021,Mixed conifer meadow,C,12,2,ERFO,2,0.25,4,PF
1755,2021,Mixed conifer meadow,C,12,2,ERFO,3,0.1,3,PF
1756,2021,Mixed conifer meadow,C,1,1,ERRA,1,2,1,PF
1757,2021,Mixed conifer meadow,D,2,2,ERRA,1,2,1,PF
1758,2021,Mixed conifer meadow,D,2,2,ERRA,2,1,1,PF
1759,2021,Mixed conifer meadow,D,2,2,ERRA,3,0.5,1,PF
1760,2021,Mixed conifer meadow,W,4,2,ERRA,1,4,1,PF
1761,2021,Mixed conifer meadow,W,4,2,ERRA,2,1.5,1,PF
1762,2021,Mixed conifer meadow,W,4,2,ERRA,3,0.25,1,PF
1763,2021,Mixed conifer meadow,C,7,2,ERRA,1,0.5,6,PF
1764,2021,Mixed conifer meadow,C,7,2,ERRA,2,0.1,5,PF
1765,2021,Mixed conifer meadow,C,1,1,FEAR,1,6,1,PG3
1766,2021,Mixed conifer meadow,C,1,1,FEAR,2,4,1,PG3
1767,2021,Mixed conifer meadow,D,2,1,FEAR,1,2,1,PG3
1768,2021,Mixed conifer meadow,D,2,1,FEAR,2,1,1,PG3
1769,2021,Mixed conifer meadow,D,2,1,FEAR,3,0.5,1,PG3
1770,2021,Mixed conifer meadow,D,2,1,FEAR,4,0.25,2,PG3
1771,2021,Mixed conifer meadow,D,2,2,FEAR,1,1,3,PG3
1772,2021,Mixed conifer meadow,D,2,2,FEAR,2,0.5,6,PG3
1773,2021,Mixed conifer meadow,C,3,1,FEAR,1,6,1,PG3
1774,2021,Mixed conifer meadow,C,3,1,FEAR,2,4,1,PG3
1775,2021,Mixed conifer meadow,C,3,1,FEAR,3,2,5,PG3
1776,2021,Mixed conifer meadow,C,3,1,FEAR,4,1,6,PG3
1777,2021,Mixed conifer meadow,C,3,2,FEAR,1,6,2,PG3
1778,2021,Mixed conifer meadow,C,3,2,FEAR,2,10,1,PG3
1779,2021,Mixed conifer meadow,C,3,2,FEAR,3,2,2,PG3
1780,2021,Mixed conifer meadow,C,3,2,FEAR,4,1,1,PG3
1781,2021,Mixed conifer meadow,C,3,2,FEAR,5,0.5,2,PG3
1782,2021,Mixed conifer meadow,W,4,1,FEAR,1,6,1,PG3
1783,2021,Mixed conifer meadow,W,4,1,FEAR,2,5,2,PG3
1784,2021,Mixed conifer meadow,W,4,1,FEAR,3,4,1,PG3
1785,2021,Mixed conifer meadow,W,4,1,FEAR,4,3,1,PG3
1786,2021,Mixed conifer meadow,W,4,1,FEAR,5,2,1,PG3
1787,2021,Mixed conifer meadow,W,4,1,FEAR,6,1,2,PG3
1788,2021,Mixed conifer meadow,W,4,1,FEAR,7,0.5,3,PG3
1789,2021,Mixed conifer meadow,W,4,2,FEAR,1,12,1,PG3
1790,2021,Mixed conifer meadow,W,4,2,FEAR,2,9,1,PG3
1791,2021,Mixed conifer meadow,W,4,2,FEAR,3,1,1,PG3
1792,2021,Mixed conifer meadow,W,4,2,FEAR,4,0.5,1,PG3
1793,2021,Mixed conifer meadow,D,5,1,FEAR,1,0.5,3,PG3
1794,2021,Mixed conifer meadow,D,5,1,FEAR,2,0.25,2,PG3
1795,2021,Mixed conifer meadow,D,5,1,FEAR,3,0.1,2,PG3
1796,2021,Mixed conifer meadow,D,5,2,FEAR,1,0.25,2,PG3
1797,2021,Mixed conifer meadow,W,6,1,FEAR,1,4,1,PG3
1798,2021,Mixed conifer meadow,W,6,1,FEAR,2,5,2,PG3
1799,2021,Mixed conifer meadow,W,6,1,FEAR,3,3,3,PG3
1800,2021,Mixed conifer meadow,W,6,1,FEAR,4,2,3,PG3
1801,2021,Mixed conifer meadow,W,6,1,FEAR,5,1,1,PG3
1802,2021,Mixed conifer meadow,W,6,2,FEAR,1,9,1,PG3
1803,2021,Mixed conifer meadow,W,6,2,FEAR,2,5,2,PG3
1804,2021,Mixed conifer meadow,W,6,2,FEAR,3,6,1,PG3
1805,2021,Mixed conifer meadow,W,6,2,FEAR,4,1,1,PG3
1806,2021,Mixed conifer meadow,W,6,2,FEAR,5,0.5,1,PG3
1807,2021,Mixed conifer meadow,C,7,1,FEAR,1,0.5,1,PG3
1808,2021,Mixed conifer meadow,C,7,1,FEAR,2,0.25,1,PG3
1809,2021,Mixed conifer meadow,C,7,2,FEAR,1,10,1,PG3
1810,2021,Mixed conifer meadow,C,7,2,FEAR,2,4,1,PG3
1811,2021,Mixed conifer meadow,C,7,2,FEAR,3,2,2,PG3
1812,2021,Mixed conifer meadow,D,8,1,FEAR,1,7,1,PG3
1813,2021,Mixed conifer meadow,D,8,1,FEAR,2,1,2,PG3
1814,2021,Mixed conifer meadow,D,8,1,FEAR,3,0.5,2,PG3
1815,2021,Mixed conifer meadow,D,8,1,FEAR,4,1.5,1,PG3
1816,2021,Mixed conifer meadow,D,8,2,FEAR,1,3,1,PG3
1817,2021,Mixed conifer meadow,W,9,1,FEAR,1,4,1,PG3
1818,2021,Mixed conifer meadow,W,9,1,FEAR,2,5,1,PG3
1819,2021,Mixed conifer meadow,W,9,1,FEAR,3,3,1,PG3
1820,2021,Mixed conifer meadow,W,9,1,FEAR,4,2,2,PG3
1821,2021,Mixed conifer meadow,W,9,1,FEAR,5,1,3,PG3
1822,2021,Mixed conifer meadow,W,9,2,FEAR,1,12,1,PG3
1823,2021,Mixed conifer meadow,W,9,2,FEAR,2,5,1,PG3
1824,2021,Mixed conifer meadow,W,9,2,FEAR,3,3,1,PG3
1825,2021,Mixed conifer meadow,W,9,2,FEAR,4,2,3,PG3
1826,2021,Mixed conifer meadow,W,9,2,FEAR,5,1,1,PG3
1827,2021,Mixed conifer meadow,W,9,2,FEAR,6,0.5,2,PG3
1828,2021,Mixed conifer meadow,D,10,1,FEAR,1,3,1,PG3
1829,2021,Mixed conifer meadow,D,10,1,FEAR,2,4,1,PG3
1830,2021,Mixed conifer meadow,D,10,1,FEAR,3,2,2,PG3
1831,2021,Mixed conifer meadow,D,10,1,FEAR,4,1,4,PG3
1832,2021,Mixed conifer meadow,D,10,1,FEAR,5,0.5,3,PG3
1833,2021,Mixed conifer meadow,D,10,2,FEAR,1,3,1,PG3
1834,2021,Mixed conifer meadow,D,10,2,FEAR,2,1,2,PG3
1835,2021,Mixed conifer meadow,D,10,2,FEAR,3,0.5,1,PG3
1836,2021,Mixed conifer meadow,D,10,2,FEAR,4,0.25,2,PG3
1837,2021,Mixed conifer meadow,W,11,1,FEAR,1,10,1,PG3
1838,2021,Mixed conifer meadow,W,11,1,FEAR,2,9,1,PG3
1839,2021,Mixed conifer meadow,W,11,1,FEAR,3,5,1,PG3
1840,2021,Mixed conifer meadow,W,11,1,FEAR,4,4,1,PG3
1841,2021,Mixed conifer meadow,W,11,1,FEAR,5,2,4,PG3
1842,2021,Mixed conifer meadow,W,11,1,FEAR,6,1,3,PG3
1843,2021,Mixed conifer meadow,W,11,1,FEAR,7,0.5,6,PG3
1844,2021,Mixed conifer meadow,W,11,2,FEAR,1,9,1,PG3
1845,2021,Mixed conifer meadow,W,11,2,FEAR,2,6,1,PG3
1846,2021,Mixed conifer meadow,W,11,2,FEAR,3,4,2,PG3
1847,2021,Mixed conifer meadow,W,11,2,FEAR,4,2,1,PG3
1848,2021,Mixed conifer meadow,W,11,2,FEAR,5,1,2,PG3
1849,2021,Mixed conifer meadow,W,11,2,FEAR,1,4,2,PG3
1850,2021,Mixed conifer meadow,W,11,2,FEAR,2,3,2,PG3
1851,2021,Mixed conifer meadow,W,11,2,FEAR,3,2,1,PG3
1852,2021,Mixed conifer meadow,C,12,1,FEAR,4,1,3,PG3
1853,2021,Mixed conifer meadow,C,12,1,FEAR,5,0.5,3,PG3
1854,2021,Mixed conifer meadow,C,12,1,FEAR,6,0.25,3,PG3
1855,2021,Mixed conifer meadow,C,12,2,FEAR,1,9,1,PG3
1856,2021,Mixed conifer meadow,C,12,2,FEAR,2,5,1,PG3
1857,2021,Mixed conifer meadow,C,12,2,FEAR,3,3,1,PG3
1858,2021,Mixed conifer meadow,C,12,2,FEAR,4,2,2,PG3
1859,2021,Mixed conifer meadow,C,12,2,FEAR,5,1,3,PG3
1860,2021,Mixed conifer meadow,C,12,2,FEAR,6,0.5,1,PG3
1861,2021,Mixed conifer meadow,C,1,1,GETR,1,2,3,PF
1862,2021,Mixed conifer meadow,C,1,1,GETR,2,1,7,PF
1863,2021,Mixed conifer meadow,C,1,1,GETR,3,0.5,2,PF
1864,2021,Mixed conifer meadow,D,2,1,GETR,1,3,3,PF
1865,2021,Mixed conifer meadow,D,2,1,GETR,2,2,7,PF
1866,2021,Mixed conifer meadow,D,2,1,GETR,3,1,4,PF
1867,2021,Mixed conifer meadow,D,2,1,GETR,4,0.5,2,PF
1868,2021,Mixed conifer meadow,D,2,2,GETR,1,2,3,PF
1869,2021,Mixed conifer meadow,D,2,2,GETR,2,1,8,PF
1870,2021,Mixed conifer meadow,D,2,2,GETR,3,0.5,5,PF
1871,2021,Mixed conifer meadow,C,3,1,GETR,1,3,2,PF
1872,2021,Mixed conifer meadow,C,3,1,GETR,2,2,5,PF
1873,2021,Mixed conifer meadow,C,3,1,GETR,3,1,9,PF
1874,2021,Mixed conifer meadow,C,3,2,GETR,1,3,2,PF
1875,2021,Mixed conifer meadow,C,3,2,GETR,2,2,14,PF
1876,2021,Mixed conifer meadow,C,3,2,GETR,3,1,8,PF
1877,2021,Mixed conifer meadow,W,4,1,GETR,1,3,5,PF
1878,2021,Mixed conifer meadow,W,4,1,GETR,2,2,4,PF
1879,2021,Mixed conifer meadow,W,4,1,GETR,3,1,4,PF
1880,2021,Mixed conifer meadow,D,5,1,GETR,1,2,5,PF
1881,2021,Mixed conifer meadow,D,5,1,GETR,2,1,16,PF
1882,2021,Mixed conifer meadow,D,5,2,GETR,1,2,4,PF
1883,2021,Mixed conifer meadow,D,5,2,GETR,2,1,11,PF
1884,2021,Mixed conifer meadow,D,5,2,GETR,3,0.5,12,PF
1885,2021,Mixed conifer meadow,W,6,1,GETR,1,3,1,PF
1886,2021,Mixed conifer meadow,W,6,1,GETR,2,2,9,PF
1887,2021,Mixed conifer meadow,W,6,1,GETR,3,1,5,PF
1888,2021,Mixed conifer meadow,W,6,2,GETR,1,3,3,PF
1889,2021,Mixed conifer meadow,W,6,2,GETR,2,2,5,PF
1890,2021,Mixed conifer meadow,W,6,2,GETR,3,1,4,PF
1891,2021,Mixed conifer meadow,C,7,1,GETR,1,2,5,PF
1892,2021,Mixed conifer meadow,C,7,1,GETR,2,1,4,PF
1893,2021,Mixed conifer meadow,C,7,1,GETR,3,0.5,3,PF
1894,2021,Mixed conifer meadow,C,7,2,GETR,1,2,5,PF
1895,2021,Mixed conifer meadow,C,7,2,GETR,2,1,3,PF
1896,2021,Mixed conifer meadow,D,8,2,GETR,1,1,1,PF
1897,2021,Mixed conifer meadow,W,9,1,GETR,1,3,2,PF
1898,2021,Mixed conifer meadow,W,9,1,GETR,2,1,4,PF
1899,2021,Mixed conifer meadow,W,9,1,GETR,3,5,1,PF
1900,2021,Mixed conifer meadow,D,10,1,GETR,1,2,6,PF
1901,2021,Mixed conifer meadow,D,10,1,GETR,2,1,13,PF
1902,2021,Mixed conifer meadow,D,10,1,GETR,3,0.5,4,PF
1903,2021,Mixed conifer meadow,D,10,2,GETR,1,3,4,PF
1904,2021,Mixed conifer meadow,D,10,2,GETR,2,2,4,PF
1905,2021,Mixed conifer meadow,D,10,2,GETR,3,1,14,PF
1906,2021,Mixed conifer meadow,D,10,2,GETR,4,0.5,4,PF
1907,2021,Mixed conifer meadow,W,11,1,GETR,1,3,4,PF
1908,2021,Mixed conifer meadow,W,11,1,GETR,2,1,6,PF
1909,2021,Mixed conifer meadow,W,11,2,GETR,1,3,10,PF
1910,2021,Mixed conifer meadow,W,11,2,GETR,2,2,4,PF
1911,2021,Mixed conifer meadow,W,11,2,GETR,3,1,5,PF
1912,2021,Mixed conifer meadow,C,12,1,GETR,1,3,5,PF
1913,2021,Mixed conifer meadow,C,12,1,GETR,2,2,2,PF
1914,2021,Mixed conifer meadow,C,12,1,GETR,3,1,4,PF
1915,2021,Mixed conifer meadow,C,12,1,GETR,4,0.5,6,PF
1916,2021,Mixed conifer meadow,C,12,2,GETR,1,3,5,PF
1917,2021,Mixed conifer meadow,C,12,2,GETR,2,2,7,PF
1918,2021,Mixed conifer meadow,C,12,2,GETR,3,1,8,PF
1919,2021,Mixed conifer meadow,C,3,1,HYHO,1,2,2,PF
1920,2021,Mixed conifer meadow,C,3,1,HYHO,2,1,4,PF
1921,2021,Mixed conifer meadow,C,3,2,HYHO,1,4,2,PF
1922,2021,Mixed conifer meadow,C,3,2,HYHO,2,2,4,PF
1923,2021,Mixed conifer meadow,C,3,2,HYHO,3,1,2,PF
1924,2021,Mixed conifer meadow,W,4,2,HYHO,1,6,2,PF
1925,2021,Mixed conifer meadow,D,5,2,HYHO,1,3,1,PF
1926,2021,Mixed conifer meadow,D,5,2,HYHO,2,1,1,PF
1927,2021,Mixed conifer meadow,W,6,1,HYHO,1,2,1,PF
1928,2021,Mixed conifer meadow,W,6,1,HYHO,2,1,1,PF
