"","Year","Site","Treatment","Plot","Quadrat","Species","Obs","Canopy_cover","Height_cm","Count","NPP_g_m2","PFT"
"323",2015,"ANT","W",2,1,"PLJA",3,2,"40",3,12.1944,"PG4"
"324",2015,"ANT","W",2,1,"PLJA",4,1,"25",2,4.0648,"PG4"
"325",2015,"ANT","W",2,1,"PLJA",5,0.75,"20",1,1.5243,"PG4"
"326",2015,"ANT","W",2,2,"BOER",1,1,"20",1,4.2366,"PG4"
"327",2015,"ANT","W",2,2,"BOER",2,4,"25",1,16.9464,"PG4"
"328",2015,"ANT","W",2,2,"BOER",3,1,"40",1,4.2366,"PG4"
"329",2015,"ANT","W",2,2,"BOER",4,2,"20",1,8.4732,"PG4"
"330",2015,"ANT","W",2,2,"BOER",5,8,"30",1,33.8928,"PG4"
"331",2015,"ANT","W",2,2,"BOER",6,1,"10",2,8.4732,"PG4"
"332",2015,"ANT","W",2,2,"BOER",7,0.5,"6",3,6.3549,"PG4"
"333",2015,"ANT","W",2,2,"BOER",8,6,"30",1,25.4196,"PG4"
"334",2015,"ANT","W",2,2,"CHRE",1,0.5,"10",1,0.06225,"A"
"335",2015,"ANT","W",2,2,"CHSES",1,1,"6",3,0.9342,"A"
"336",2015,"ANT","W",2,2,"CHSES",2,0.25,"4",5,0.38925,"A"
"337",2015,"ANT","W",2,2,"PLJA",1,1,"30",2,4.0648,"PG4"
"338",2015,"ANT","W",2,2,"PLJA",2,1.5,"35",2,6.0972,"PG4"
"339",2015,"ANT","W",2,2,"PLJA",3,0.5,"30",9,9.1458,"PG4"
"340",2015,"ANT","W",2,2,"PLJA",4,1,"30",1,2.0324,"PG4"
"341",2015,"ANT","W",2,2,"PLJA",5,1,"30",3,6.0972,"PG4"
"342",2015,"ANT","W",2,2,"PLJA",6,0.5,"25",3,3.0486,"PG4"
"343",2015,"ANT","W",5,1,"BOER",1,12,"30",1,50.8392,"PG4"
"344",2015,"ANT","W",5,1,"BOER",2,0.5,"25",1,2.1183,"PG4"
"345",2015,"ANT","W",5,1,"BOER",3,4,"20",3,50.8392,"PG4"
"346",2015,"ANT","W",5,1,"BOER",4,2,"20",5,42.366,"PG4"
"347",2015,"ANT","W",5,1,"BOER",5,0.25,"6",15,15.88725,"PG4"
"348",2015,"ANT","W",5,1,"BOER",6,1,"15",1,4.2366,"PG4"
"349",2015,"ANT","W",5,1,"CHRE",1,0.25,"12",2,0.06225,"A"
"350",2015,"ANT","W",5,1,"CHRE",2,0.1,"4",1,0.01245,"A"
"351",2015,"ANT","W",5,1,"CHSES",1,0.1,"3",2,0.06228,"A"
"352",2015,"ANT","W",5,1,"CHSES",2,0.25,"4",1,0.07785,"A"
"353",2015,"ANT","W",5,1,"PLJA",1,2,"25",2,8.1296,"PG4"
"354",2015,"ANT","W",5,1,"PLJA",2,1,"22",2,4.0648,"PG4"
"355",2015,"ANT","W",5,1,"PLJA",3,0.5,"25",2,2.0324,"PG4"
"356",2015,"ANT","W",5,2,"BOER",1,0.5,"30",1,2.1183,"PG4"
"357",2015,"ANT","W",5,2,"BOER",2,1,"15",2,8.4732,"PG4"
"358",2015,"ANT","W",5,2,"BOER",3,13,"35",1,55.0758,"PG4"
"359",2015,"ANT","W",5,2,"BOER",4,2,"20",1,8.4732,"PG4"
"360",2015,"ANT","W",5,2,"BOER",5,0.5,"12",10,21.183,"PG4"
"361",2015,"ANT","W",5,2,"BOER",6,0.25,"1",5,5.29575,"PG4"
"362",2015,"ANT","W",5,2,"CHRE",1,0.25,"8",10,0.31125,"A"
"363",2015,"ANT","W",5,2,"CHRE",2,0.5,"10",5,0.31125,"A"
"364",2015,"ANT","W",5,2,"CHSES",1,0.25,"5",2,0.1557,"A"
"365",2015,"ANT","W",5,2,"MEMO",1,0.5,"20",1,0.33925,"A"
"366",2015,"ANT","W",5,2,"PLJA",1,3,"25",5,30.486,"PG4"
"367",2015,"ANT","W",5,2,"PLJA",2,2,"25",3,12.1944,"PG4"
"368",2015,"ANT","W",5,2,"PLJA",3,1,"20",5,10.162,"PG4"
"369",2015,"ANT","W",5,2,"PLJA",4,0.5,"20",3,3.0486,"PG4"
"370",2015,"ANT","W",5,2,"SATR",1,1,"20",1,8.64,"A"
"371",2015,"ANT","W",11,1,"BOER",1,7,"24",1,29.6562,"PG4"
"372",2015,"ANT","W",11,1,"BOER",2,3,"19",1,12.7098,"PG4"
"373",2015,"ANT","W",11,1,"BOER",3,6,"27",1,25.4196,"PG4"
"374",2015,"ANT","W",11,1,"BOER",4,1,"19",2,8.4732,"PG4"
"375",2015,"ANT","W",11,1,"BOER",5,0.1,"9",5,2.1183,"PG4"
"376",2015,"ANT","W",11,1,"BOER",6,0.5,"14",1,2.1183,"PG4"
"377",2015,"ANT","W",11,1,"CHSES",1,2,"6",1,0.6228,"A"
"378",2015,"ANT","W",11,1,"CHSES",2,0.5,"5",2,0.3114,"A"
"379",2015,"ANT","W",11,1,"CHSES",3,0.1,"3",4,0.12456,"A"
"380",2015,"ANT","W",11,1,"KOAM",1,1,"25",1,8.395,"PF"
"381",2015,"ANT","W",11,1,"KOAM",2,1.5,"29",1,12.5925,"PF"
"382",2015,"ANT","W",11,1,"MEMO",1,0.5,"16",1,0.33925,"A"
"383",2015,"ANT","W",11,1,"MEMO",2,0.1,"8",1,0.07465,"A"
"384",2015,"ANT","W",11,1,"PLJA",1,2.5,"29",5,25.405,"PG4"
"385",2015,"ANT","W",11,1,"PLJA",2,1.5,"18",6,18.2916,"PG4"
"386",2015,"ANT","W",11,1,"PLJA",3,1,"13",2,4.0648,"PG4"
"387",2015,"ANT","W",11,1,"PLJA",4,0.5,"13",3,3.0486,"PG4"
"388",2015,"ANT","W",11,1,"PLJA",5,0.25,"9",3,1.5243,"PG4"
"389",2015,"ANT","W",11,2,"BOER",1,1.5,"32",1,6.3549,"PG4"
"390",2015,"ANT","W",11,2,"BOER",2,0.75,"24",2,6.3549,"PG4"
"391",2015,"ANT","W",11,2,"BOER",3,5,"25",1,21.183,"PG4"
"392",2015,"ANT","W",11,2,"BOER",4,1,"23",2,8.4732,"PG4"
"393",2015,"ANT","W",11,2,"BOER",5,1.5,"20",1,6.3549,"PG4"
"394",2015,"ANT","W",11,2,"CHSES",1,0.75,"8",2,0.4671,"A"
"395",2015,"ANT","W",11,2,"CHSES",2,0.25,"4",5,0.38925,"A"
"396",2015,"ANT","W",11,2,"MEMO",1,0.25,"7",4,0.6955,"A"
"397",2015,"ANT","W",11,2,"MEMO",2,0.5,"17",1,0.33925,"A"
"398",2015,"ANT","W",11,2,"PLJA",1,2.5,"25",6,30.486,"PG4"
"399",2015,"ANT","W",11,2,"PLJA",2,1,"25",3,6.0972,"PG4"
"400",2015,"ANT","W",11,2,"PLJA",3,4,"29",1,8.1296,"PG4"
"401",2015,"ANT","W",11,2,"PLJA",4,1.5,"20",3,9.1458,"PG4"
"402",2015,"ANT","W",11,2,"PLJA",5,0.75,"14",3,4.5729,"PG4"
"403",2015,"ANT","W",11,2,"PLJA",6,0.5,"12",4,4.0648,"PG4"
"404",2015,"ARB","C",2,1,"ACMI",1,0.5,"10",8,6.2452,"PF"
"405",2015,"ARB","C",2,1,"ACMI",2,0.25,"7",15,5.854875,"PF"
"406",2015,"ARB","C",2,1,"ACMI",3,1,"10",1,1.5613,"PF"
"407",2015,"ARB","C",2,1,"ACMI",4,0.1,"6",9,1.40517,"PF"
"408",2015,"ARB","C",2,1,"ACMI",5,0.05,"4",3,0.234195,"PF"
"409",2015,"ARB","C",2,1,"ACMI",6,0.01,"1",3,0.046839,"PF"
"410",2015,"ARB","C",2,1,"ALGE",1,0.75,"15",2,1.2177,"PF"
"411",2015,"ARB","C",2,1,"ALGE",2,0.5,"19",1,0.4903,"PF"
"412",2015,"ARB","C",2,1,"ANRO",1,15,"3",1,29.2875,"PF"
"413",2015,"ARB","C",2,1,"ANRO",2,11,"3",1,21.4775,"PF"
"414",2015,"ARB","C",2,1,"ANRO",3,1,"3",1,1.9525,"PF"
"415",2015,"ARB","C",2,1,"ARCA",1,0.1,"10",10,1.9595,"PF"
"416",2015,"ARB","C",2,1,"ARCA",2,0.05,"5",29,2.841275,"PF"
"417",2015,"ARB","C",2,1,"ARCA",3,0.01,"3",8,0.15676,"PF"
"418",2015,"ARB","C",2,1,"ARFE",1,1.5,"8",1,7.38,"PF"
"419",2015,"ARB","C",2,1,"ASHU",1,8,"8",1,6.2864,"PF"
"420",2015,"ARB","C",2,1,"ASHU",2,9,"8",1,7.0722,"PF"
"421",2015,"ARB","C",2,1,"ELEL",1,1,"24",2,5.542,"PG3"
"422",2015,"ARB","C",2,1,"ELEL",2,1.5,"23",1,4.1565,"PG3"
"423",2015,"ARB","C",2,1,"ELEL",3,0.75,"21",2,4.1565,"PG3"
"424",2015,"ARB","C",2,1,"ELEL",4,0.5,"19",5,6.9275,"PG3"
"425",2015,"ARB","C",2,1,"ELEL",5,0.5,"22",1,1.3855,"PG3"
"426",2015,"ARB","C",2,1,"ERFL",1,0.1,"9",2,0.10372,"A"
"427",2015,"ARB","C",2,1,"ERFL",1,0.05,"2",1,0.02593,"A"
"428",2015,"ARB","C",2,1,"FEAR",1,2.5,"23",1,9.66925,"PG3"
"429",2015,"ARB","C",2,1,"FEAR",2,3.5,"34",2,27.0739,"PG3"
"430",2015,"ARB","C",2,1,"FEAR",3,2,"28",3,23.2062,"PG3"
"431",2015,"ARB","C",2,1,"FEAR",4,1.5,"19",2,11.6031,"PG3"
"432",2015,"ARB","C",2,1,"FEAR",5,0.5,"20",1,1.93385,"PG3"
"433",2015,"ARB","C",2,1,"LILE",1,0.1,"9",3,0.14226,"PF"
"434",2015,"ARB","C",2,1,"LILE",2,1.5,"31",2,1.4226,"PF"
"435",2015,"ARB","C",2,1,"LILE",3,0.5,"22",1,0.2371,"PF"
"436",2015,"ARB","C",2,1,"MUMO",1,1,"13",5,10.2835,"PG4"
"437",2015,"ARB","C",2,1,"MUMO",2,0.75,"13",2,3.08505,"PG4"
"438",2015,"ARB","C",2,1,"MUMO",3,0.5,"12",7,7.19845,"PG4"
"439",2015,"ARB","C",2,1,"MURI",1,1.5,"17",1,3.6375,"PG4"
"440",2015,"ARB","C",2,1,"POHI",1,1,"5",2,2.867,"PF"
"441",2015,"ARB","C",2,1,"POHI",2,0.5,"5",2,1.4335,"PF"
"442",2015,"ARB","C",2,1,"POHI",3,0.75,"4",2,2.15025,"PF"
"443",2015,"ARB","C",2,1,"POHI",4,0.1,"3",2,0.2867,"PF"
"444",2015,"ARB","C",2,1,"POHI",5,0.01,"1",3,0.043005,"PF"
"445",2015,"ARB","C",2,1,"PSMO",1,0.75,"7",2,1.77475,"PF"
"446",2015,"ARB","C",2,1,"PSMO",2,0.25,"9",1,0.335325,"PF"
"447",2015,"ARB","C",2,2,"ACMI",1,0.5,"7",8,6.2452,"PF"
"448",2015,"ARB","C",2,2,"ACMI",2,0.25,"7",22,8.58715,"PF"
"449",2015,"ARB","C",2,2,"ACMI",3,0.05,"6",4,0.31226,"PF"
"450",2015,"ARB","C",2,2,"ACMI",4,0.01,"2",5,0.078065,"PF"
"451",2015,"ARB","C",2,2,"ALGE",1,1.5,"17",1,0.9645,"PF"
"452",2015,"ARB","C",2,2,"ANRO",1,5,"3",1,9.7625,"PF"
"453",2015,"ARB","C",2,2,"ARCA",1,0.25,"14",3,1.469625,"PF"
"454",2015,"ARB","C",2,2,"ARCA",2,0.1,"7",4,0.7838,"PF"
"455",2015,"ARB","C",2,2,"ARCA",3,0.05,"4",3,0.293925,"PF"
"456",2015,"ARB","C",2,2,"ARFE",1,0.25,"19",5,6.15,"PF"
"457",2015,"ARB","C",2,2,"ARFE",2,0.1,"13",2,0.984,"PF"
"458",2015,"ARB","C",2,2,"ASHU",1,3,"11",1,2.3574,"PF"
"459",2015,"ARB","C",2,2,"ELEL",1,0.75,"15",1,2.07825,"PG3"
"460",2015,"ARB","C",2,2,"ELEL",2,0.5,"22",2,2.771,"PG3"
"461",2015,"ARB","C",2,2,"FEAR",1,7,"29",2,54.1478,"PG3"
"462",2015,"ARB","C",2,2,"FEAR",2,5,"34",1,19.3385,"PG3"
"463",2015,"ARB","C",2,2,"FEAR",3,2,"28",1,7.7354,"PG3"
"464",2015,"ARB","C",2,2,"FEAR",4,6,"34",1,23.2062,"PG3"
"465",2015,"ARB","C",2,2,"LILE",1,0.1,"23",1,0.04742,"PF"
"466",2015,"ARB","C",2,2,"LILE",2,0.25,"31",1,0.11855,"PF"
"467",2015,"ARB","C",2,2,"LILE",3,0.1,"46",4,0.18968,"PF"
"468",2015,"ARB","C",2,2,"LILE",4,1.5,"29",1,0.7113,"PF"
"469",2015,"ARB","C",2,2,"LUKI",1,0.1,"4",1,0.0752,"A"
"470",2015,"ARB","C",2,2,"MUMO",1,5,"24",1,10.2835,"PG4"
"471",2015,"ARB","C",2,2,"MUMO",2,2.5,"22",2,10.2835,"PG4"
"472",2015,"ARB","C",2,2,"MUMO",3,1,"23",3,6.1701,"PG4"
"473",2015,"ARB","C",2,2,"MUMO",4,0.5,"9",4,4.1134,"PG4"
"474",2015,"ARB","C",2,2,"MUMO",5,0.25,"15",7,3.599225,"PG4"
"475",2015,"ARB","C",2,2,"MUMO",6,0.1,"19",9,1.85103,"PG4"
"476",2015,"ARB","C",2,2,"MURI",1,2.5,"19",2,24.25,"PG4"
"477",2015,"ARB","C",2,2,"MURI",2,4.5,"22",1,21.825,"PG4"
"478",2015,"ARB","C",2,2,"MURI",3,0.75,"14",2,7.275,"PG4"
"479",2015,"ARB","C",2,2,"POHI",1,4.5,"12",1,6.45075,"PF"
"480",2015,"ARB","C",2,2,"POHI",2,1.5,"8",1,2.15025,"PF"
"481",2015,"ARB","C",2,2,"POHI",3,3,"17",1,4.3005,"PF"
"482",2015,"ARB","C",2,2,"POHI",4,2,"12",1,2.867,"PF"
"483",2015,"ARB","C",2,2,"POHI",5,4.5,"22",1,6.45075,"PF"
"484",2015,"ARB","C",2,2,"POHI",6,0.1,"4",3,0.43005,"PF"
"485",2015,"ARB","C",2,2,"POHI",7,0.05,"2",4,0.2867,"PF"
"486",2015,"ARB","C",2,2,"PSMO",1,0.25,"12",2,0.67065,"PF"
"487",2015,"ARB","C",5,1,"ACMI",1,0.75,"12",6,7.02585,"PF"
"488",2015,"ARB","C",5,1,"ACMI",2,0.5,"10",9,7.02585,"PF"
"489",2015,"ARB","C",5,1,"ACMI",3,0.25,"8",13,5.074225,"PF"
"490",2015,"ARB","C",5,1,"ACMI",4,0.1,"7",18,2.81034,"PF"
"491",2015,"ARB","C",5,1,"ACMI",5,0.05,"5",5,0.390325,"PF"
"492",2015,"ARB","C",5,1,"ACMI",6,0.01,"3",5,0.078065,"PF"
"493",2015,"ARB","C",5,1,"ARCA",1,0.5,"15",6,5.8785,"PF"
"494",2015,"ARB","C",5,1,"ARCA",2,0.25,"13",14,6.85825,"PF"
"495",2015,"ARB","C",5,1,"ARCA",3,0.1,"10",24,4.7028,"PF"
"496",2015,"ARB","C",5,1,"ARCA",4,0.05,"5",10,0.97975,"PF"
"497",2015,"ARB","C",5,1,"ARFE",1,1,"5",1,4.92,"PF"
"498",2015,"ARB","C",5,1,"ARFE",2,0.5,"4",4,9.84,"PF"
"499",2015,"ARB","C",5,1,"ASHU",1,2,"6",1,1.5716,"PF"
"500",2015,"ARB","C",5,1,"ASHU",2,1,"7",1,0.7858,"PF"
"501",2015,"ARB","C",5,1,"ERFL",1,1,"17",2,1.0372,"A"
"502",2015,"ARB","C",5,1,"ERFL",2,0.75,"25",3,1.16685,"A"
"503",2015,"ARB","C",5,1,"ERFL",3,0.5,"16",8,2.0744,"A"
"504",2015,"ARB","C",5,1,"ERFL",4,1,"14",1,0.5186,"A"
"505",2015,"ARB","C",5,1,"ERFL",5,0.1,"8",4,0.20744,"A"
"506",2015,"ARB","C",5,1,"FEAR",1,6,"29",1,23.2062,"PG3"
"507",2015,"ARB","C",5,1,"FEAR",2,5,"34",2,38.677,"PG3"
"508",2015,"ARB","C",5,1,"FEAR",3,4,"29",2,30.9416,"PG3"
"509",2015,"ARB","C",5,1,"FEAR",5,2,"31",5,38.677,"PG3"
"510",2015,"ARB","C",5,1,"FEAR",6,1,"17",4,15.4708,"PG3"
"511",2015,"ARB","C",5,1,"LUKI",1,1,"9",1,0.752,"A"
"512",2015,"ARB","C",5,1,"LUKI",2,0.5,"5",2,0.752,"A"
"513",2015,"ARB","C",5,1,"MUMO",1,6,"14",1,12.3402,"PG4"
"514",2015,"ARB","C",5,1,"MUMO",2,4,"19",1,8.2268,"PG4"
"515",2015,"ARB","C",5,1,"MUMO",3,3,"13",2,12.3402,"PG4"
"516",2015,"ARB","C",5,1,"MUMO",4,1,"12",5,10.2835,"PG4"
"517",2015,"ARB","C",5,1,"MUMO",5,0.5,"16",5,5.14175,"PG4"
"518",2015,"ARB","C",5,1,"MUMO",6,0.25,"11",3,1.542525,"PG4"
"519",2015,"ARB","C",5,1,"POHI",1,1,"7",2,2.867,"PF"
"520",2015,"ARB","C",5,1,"POHI",2,1.5,"7",1,2.15025,"PF"
"521",2015,"ARB","C",5,1,"POHI",3,0.5,"5",3,2.15025,"PF"
"522",2015,"ARB","C",5,1,"POHI",4,2.5,"8",2,7.1675,"PF"
"523",2015,"ARB","C",5,1,"POHI",5,0.25,"6",4,1.4335,"PF"
"524",2015,"ARB","C",5,2,"ACMI",1,0.5,"12",3,2.34195,"PF"
"525",2015,"ARB","C",5,2,"ACMI",2,0.25,"8",13,5.074225,"PF"
"526",2015,"ARB","C",5,2,"ACMI",3,0.1,"6",17,2.65421,"PF"
"527",2015,"ARB","C",5,2,"ACMI",4,0.05,"5",13,1.014845,"PF"
"528",2015,"ARB","C",5,2,"ARCA",1,1,"27",2,3.919,"PF"
"529",2015,"ARB","C",5,2,"ARCA",2,0.75,"26",2,2.93925,"PF"
"530",2015,"ARB","C",5,2,"ARCA",3,0.5,"17",4,3.919,"PF"
"531",2015,"ARB","C",5,2,"ARCA",4,0.25,"16",3,1.469625,"PF"
"532",2015,"ARB","C",5,2,"ARCA",5,0.1,"16",10,1.9595,"PF"
"533",2015,"ARB","C",5,2,"ARCA",6,0.05,"8",4,0.3919,"PF"
"534",2015,"ARB","C",5,2,"ARFE",1,0.5,"7",4,9.84,"PF"
"535",2015,"ARB","C",5,2,"ARFE",2,0.25,"5",2,2.46,"PF"
"536",2015,"ARB","C",5,2,"ASHU",1,9,"7",1,7.0722,"PF"
"537",2015,"ARB","C",5,2,"ASHU",2,5,"13",1,3.929,"PF"
"538",2015,"ARB","C",5,2,"ASHU",3,2,"9",1,1.5716,"PF"
"539",2015,"ARB","C",5,2,"ELEL",1,2,"30",1,5.542,"PG3"
"540",2015,"ARB","C",5,2,"ERFL",1,1,"19",1,0.5186,"A"
"541",2015,"ARB","C",5,2,"ERFL",2,0.5,"12",3,0.7779,"A"
"542",2015,"ARB","C",5,2,"ERFL",3,0.75,"16",2,0.7779,"A"
"543",2015,"ARB","C",5,2,"ERFL",4,0.1,"10",2,0.10372,"A"
"544",2015,"ARB","C",5,2,"FEAR",1,5,"34",4,77.354,"PG3"
"545",2015,"ARB","C",5,2,"FEAR",2,7,"36",1,27.0739,"PG3"
"546",2015,"ARB","C",5,2,"FEAR",3,3,"26",2,23.2062,"PG3"
"547",2015,"ARB","C",5,2,"FEAR",4,2,"30",1,7.7354,"PG3"
"548",2015,"ARB","C",5,2,"FEAR",5,1,"25",1,3.8677,"PG3"
"549",2015,"ARB","C",5,2,"LUKI",1,0.75,"13",1,0.564,"A"
"550",2015,"ARB","C",5,2,"LUKI",2,0.5,"8",3,1.128,"A"
"551",2015,"ARB","C",5,2,"MUMO",1,4,"20",1,8.2268,"PG4"
"552",2015,"ARB","C",5,2,"MUMO",2,10,"16",1,20.567,"PG4"
"553",2015,"ARB","C",5,2,"MUMO",3,2,"12",3,12.3402,"PG4"
"554",2015,"ARB","C",5,2,"MUMO",4,1,"11",5,10.2835,"PG4"
"555",2015,"ARB","C",5,2,"POHI",1,2,"8",3,8.601,"PF"
"556",2015,"ARB","C",5,2,"POHI",2,1,"7",2,2.867,"PF"
"557",2015,"ARB","C",5,2,"POHI",3,3.5,"14",1,5.01725,"PF"
"558",2015,"ARB","C",6,1,"ACMI",1,0.5,"9",4,3.1226,"PF"
"559",2015,"ARB","C",6,1,"ACMI",2,0.25,"6",11,4.293575,"PF"
"560",2015,"ARB","C",6,1,"ACMI",3,0.1,"6",15,2.34195,"PF"
"561",2015,"ARB","C",6,1,"ACMI",4,0.05,"5",17,1.327105,"PF"
"562",2015,"ARB","C",6,1,"ANRO",1,4,"2",1,7.81,"PF"
"563",2015,"ARB","C",6,1,"ANRO",2,2,"2",2,7.81,"PF"
"564",2015,"ARB","C",6,1,"ANRO",3,1,"2",3,5.8575,"PF"
"565",2015,"ARB","C",6,1,"ARCA",1,0.75,"18",3,4.408875,"PF"
"566",2015,"ARB","C",6,1,"ARCA",2,1,"24",3,5.8785,"PF"
"567",2015,"ARB","C",6,1,"ARCA",3,0.5,"12",7,6.85825,"PF"
"568",2015,"ARB","C",6,1,"ARCA",4,0.25,"11",8,3.919,"PF"
"569",2015,"ARB","C",6,1,"ARFE",1,1,"5",1,4.92,"PF"
"570",2015,"ARB","C",6,1,"ARFE",2,0.25,"5",2,2.46,"PF"
"571",2015,"ARB","C",6,1,"ARFE",3,0.75,"7",1,3.69,"PF"
"572",2015,"ARB","C",6,1,"ARFE",4,0.1,"5",2,0.984,"PF"
"573",2015,"ARB","C",6,1,"ASHU",1,6,"6",1,4.7148,"PF"
"574",2015,"ARB","C",6,1,"ASHU",2,10,"5",1,7.858,"PF"
"575",2015,"ARB","C",6,1,"ASHU",3,5,"7",1,3.929,"PF"
"576",2015,"ARB","C",6,1,"BLTR",1,3,"20",2,13.938,"PG4"
"577",2015,"ARB","C",6,1,"BLTR",2,2,"25",2,9.292,"PG4"
"578",2015,"ARB","C",6,1,"BLTR",3,3,"19",1,6.969,"PG4"
"579",2015,"ARB","C",6,1,"BLTR",4,0.5,"8",5,5.8075,"PG4"
"580",2015,"ARB","C",6,1,"BOGR",1,1.5,"8",1,2.2974,"PG4"
"581",2015,"ARB","C",6,1,"BOGR",2,1,"7",1,1.5316,"PG4"
"582",2015,"ARB","C",6,1,"BOGR",3,0.5,"6",2,1.5316,"PG4"
"583",2015,"ARB","C",6,1,"ELEL",1,0.5,"18",2,2.771,"PG3"
"584",2015,"ARB","C",6,1,"ELEL",2,3.5,"18",1,9.6985,"PG3"
"585",2015,"ARB","C",6,1,"ELEL",3,2.5,"18",1,6.9275,"PG3"
"586",2015,"ARB","C",6,1,"ELEL",4,0.25,"21",2,1.3855,"PG3"
"587",2015,"ARB","C",6,1,"ERFL",1,1,"17",1,0.5186,"A"
"588",2015,"ARB","C",6,1,"ERFL",2,0.75,"15",4,1.5558,"A"
"589",2015,"ARB","C",6,1,"ERFL",3,0.25,"12",6,0.7779,"A"
"590",2015,"ARB","C",6,1,"ERFL",4,0.1,"9",4,0.20744,"A"
"591",2015,"ARB","C",6,1,"FEAR",1,7,"29",1,27.0739,"PG3"
"592",2015,"ARB","C",6,1,"FEAR",2,4,"22",2,30.9416,"PG3"
"593",2015,"ARB","C",6,1,"FEAR",3,3,"17",1,11.6031,"PG3"
"594",2015,"ARB","C",6,1,"FEAR",4,2.5,"19",1,9.66925,"PG3"
"595",2015,"ARB","C",6,1,"FEAR",5,1,"29",1,3.8677,"PG3"
"596",2015,"ARB","C",6,1,"FEAR",6,2.5,"23",1,9.66925,"PG3"
"597",2015,"ARB","C",6,1,"LUKI",1,1,"12",1,0.752,"A"
"598",2015,"ARB","C",6,1,"MUMO",1,1,"12",2,4.1134,"PG4"
"599",2015,"ARB","C",6,1,"POHI",1,1.5,"6",1,2.15025,"PF"
"600",2015,"ARB","C",6,1,"POHI",2,2,"6",2,5.734,"PF"
"601",2015,"ARB","C",6,2,"ACMI",1,1,"9",2,3.1226,"PF"
"602",2015,"ARB","C",6,2,"ACMI",2,0.75,"7",5,5.854875,"PF"
"603",2015,"ARB","C",6,2,"ACMI",3,0.5,"6",7,5.46455,"PF"
"604",2015,"ARB","C",6,2,"ACMI",4,0.25,"5",5,1.951625,"PF"
"605",2015,"ARB","C",6,2,"ACMI",5,0.1,"4",3,0.46839,"PF"
"606",2015,"ARB","C",6,2,"ACMI",6,0.01,"2",3,0.046839,"PF"
"607",2015,"ARB","C",6,2,"ANRO",1,8,"2",1,15.62,"PF"
"608",2015,"ARB","C",6,2,"ANRO",2,1,"2",1,1.9525,"PF"
"609",2015,"ARB","C",6,2,"ARCA",1,0.25,"14",11,5.388625,"PF"
"610",2015,"ARB","C",6,2,"ARCA",2,0.1,"14",13,2.54735,"PF"
"611",2015,"ARB","C",6,2,"ARCA",3,0.5,"18",1,0.97975,"PF"
"612",2015,"ARB","C",6,2,"ARCA",4,0.05,"4",5,0.489875,"PF"
"613",2015,"ARB","C",6,2,"ASHU",1,4,"5",1,3.1432,"PF"
"614",2015,"ARB","C",6,2,"ASHU",2,2,"6",1,1.5716,"PF"
"615",2015,"ARB","C",6,2,"BLTR",1,0.1,"6",4,0.9292,"PG4"
"616",2015,"ARB","C",6,2,"BLTR",2,1,"6",2,4.646,"PG4"
"617",2015,"ARB","C",6,2,"BOGR",1,5,"12",1,7.658,"PG4"
"618",2015,"ARB","C",6,2,"BOGR",2,0.5,"16",1,0.7658,"PG4"
"619",2015,"ARB","C",6,2,"BOGR",3,0.25,"9",2,0.7658,"PG4"
"620",2015,"ARB","C",6,2,"BOGR",4,0.25,"5",6,2.2974,"PG4"
"621",2015,"ARB","C",6,2,"ELEL",1,2,"15",1,5.542,"PG3"
"622",2015,"ARB","C",6,2,"ELEL",2,1,"6",2,5.542,"PG3"
"623",2015,"ARB","C",6,2,"ERFL",1,0.25,"18",6,0.7779,"A"
"624",2015,"ARB","C",6,2,"ERFL",2,0.1,"12",5,0.2593,"A"
"625",2015,"ARB","C",6,2,"ERFL",NA,0.01,"1",3,0.015558,"A"
"626",2015,"ARB","C",6,2,"ERRA",1,0.25,"4",1,0.296775,"PF"
"627",2015,"ARB","C",6,2,"FEAR",1,6,"31",2,46.4124,"PG3"
"628",2015,"ARB","C",6,2,"FEAR",2,9,"27",1,34.8093,"PG3"
"629",2015,"ARB","C",6,2,"FEAR",3,4,"26",2,30.9416,"PG3"
"630",2015,"ARB","C",6,2,"FEAR",4,3,"24",1,11.6031,"PG3"
"631",2015,"ARB","C",6,2,"FEAR",5,2.5,"22",2,19.3385,"PG3"
"632",2015,"ARB","C",6,2,"LILE",1,1,"19",1,0.4742,"PF"
"633",2015,"ARB","C",6,2,"LILE",2,0.1,"9",1,0.04742,"PF"
"634",2015,"ARB","C",6,2,"LUKI",1,0.5,"6",2,0.752,"A"
"635",2015,"ARB","C",6,2,"LUKI",2,1.5,"13",1,1.128,"A"
"636",2015,"ARB","C",6,2,"MUMO",1,5,"14",1,10.2835,"PG4"
"637",2015,"ARB","C",6,2,"MURI",1,4,"18",1,19.4,"PG4"
"638",2015,"ARB","C",6,2,"MURI",2,1,"17",1,4.85,"PG4"
"639",2015,"ARB","C",6,2,"MURI",3,0.5,"16",2,4.85,"PG4"
"640",2015,"ARB","C",6,2,"MURI",4,2.5,"26",1,12.125,"PG4"
"641",2015,"ARB","C",6,2,"POHI",1,1,"7",1,1.4335,"PF"
"642",2015,"ARB","C",6,2,"POHI",2,0.25,"6",1,0.358375,"PF"
"643",2015,"ARB","C",6,2,"POHI",3,1,"7",1,1.4335,"PF"
"644",2015,"ARB","C",6,2,"POHI",4,1.5,"9",1,2.15025,"PF"
"645",2015,"ARB","C",6,2,"POHI",5,0.05,"2",5,0.358375,"PF"
